Fecha,Hora,TM,HRM%,PPT,RS
03-08-2023,22:30 - 23:00,22.4,70,0.0,0
03-08-2023,23:00 - 23:30,21.7,72,0.0,0
03-08-2023,23:30 - 00:00,21.7,74,0.0,0
04-08-2023,00:00 - 00:30,21.3,80,0.5,0
04-08-2023,00:30 - 01:00,21.0,85,0.0,0
04-08-2023,01:00 - 01:30,20.9,70,0.0,0
04-08-2023,01:30 - 02:00,20.4,49,0.0,0
04-08-2023,02:00 - 02:30,20.1,47,0.0,0
04-08-2023,02:30 - 03:00,19.8,48,0.0,0
04-08-2023,03:00 - 03:30,19.3,50,0.0,0
04-08-2023,03:30 - 04:00,18.9,52,0.0,0
04-08-2023,04:00 - 04:30,18.3,54,0.0,0
04-08-2023,04:30 - 05:00,18.0,55,0.0,1
04-08-2023,05:00 - 05:30,17.9,56,0.0,18
04-08-2023,05:30 - 06:00,18.0,56,0.0,35
04-08-2023,06:00 - 06:30,18.4,54,0.0,155
04-08-2023,06:30 - 07:00,19.1,53,0.0,292
04-08-2023,07:00 - 07:30,20.2,49,0.0,393
04-08-2023,07:30 - 08:00,21.3,46,0.0,490
04-08-2023,08:00 - 08:30,22.4,42,0.0,583
04-08-2023,08:30 - 09:00,23.6,39,0.0,668
04-08-2023,09:00 - 09:30,24.9,35,0.0,739
04-08-2023,09:30 - 10:00,25.6,32,0.0,807
04-08-2023,10:00 - 10:30,26.4,29,0.0,863
04-08-2023,10:30 - 11:00,27.8,26,0.0,902
04-08-2023,11:00 - 11:30,28.1,31,0.0,942
04-08-2023,11:30 - 12:00,27.0,35,0.0,794
04-08-2023,12:00 - 12:30,27.7,33,0.0,908
04-08-2023,12:30 - 13:00,27.4,36,0.0,869
04-08-2023,13:00 - 13:30,27.8,34,0.0,888
04-08-2023,13:30 - 14:00,27.6,36,0.0,741
04-08-2023,14:00 - 14:30,26.9,39,0.0,656
04-08-2023,14:30 - 15:00,26.6,41,0.0,402
04-08-2023,15:00 - 15:30,26.2,41,0.0,342
04-08-2023,15:30 - 16:00,26.5,44,0.0,353
04-08-2023,16:00 - 16:30,26.7,46,0.0,408
04-08-2023,16:30 - 17:00,25.9,49,0.0,169
04-08-2023,17:00 - 17:30,25.1,53,0.0,102
04-08-2023,17:30 - 18:00,24.9,54,0.0,117
04-08-2023,18:00 - 18:30,24.8,54,0.0,77
04-08-2023,18:30 - 19:00,23.8,56,0.0,20
04-08-2023,19:00 - 19:30,23.0,58,0.0,0
04-08-2023,19:30 - 20:00,22.5,59,0.0,0
04-08-2023,20:00 - 20:30,22.3,58,0.0,0
04-08-2023,20:30 - 21:00,22.0,59,0.0,0
04-08-2023,21:00 - 21:30,21.7,62,0.0,0
04-08-2023,21:30 - 22:00,21.4,64,0.0,0
04-08-2023,22:00 - 22:30,20.9,66,0.0,0
04-08-2023,22:30 - 23:00,20.4,68,0.0,0
04-08-2023,23:00 - 23:30,20.1,68,0.0,0
04-08-2023,23:30 - 00:00,19.4,72,0.0,0
05-08-2023,00:00 - 00:30,19.4,73,0.0,0
05-08-2023,00:30 - 01:00,19.6,72,0.0,0
05-08-2023,01:00 - 01:30,19.3,72,0.0,0
05-08-2023,01:30 - 02:00,19.3,71,0.0,0
05-08-2023,02:00 - 02:30,19.3,60,0.0,0
05-08-2023,02:30 - 03:00,19.2,51,0.0,0
05-08-2023,03:00 - 03:30,19.0,48,0.0,0
05-08-2023,03:30 - 04:00,18.6,48,0.0,0
05-08-2023,04:00 - 04:30,18.3,50,0.0,0
05-08-2023,04:30 - 05:00,17.8,53,0.0,1
05-08-2023,05:00 - 05:30,17.3,54,0.0,15
05-08-2023,05:30 - 06:00,17.3,54,0.0,29
05-08-2023,06:00 - 06:30,17.8,53,0.0,155
05-08-2023,06:30 - 07:00,18.6,50,0.0,298
05-08-2023,07:00 - 07:30,20.0,46,0.0,395
05-08-2023,07:30 - 08:00,21.0,44,0.0,495
05-08-2023,08:00 - 08:30,21.8,40,0.0,589
05-08-2023,08:30 - 09:00,22.7,37,0.0,674
05-08-2023,09:00 - 09:30,23.6,35,0.0,748
05-08-2023,09:30 - 10:00,24.8,33,0.0,813
05-08-2023,10:00 - 10:30,25.7,30,0.0,870
05-08-2023,10:30 - 11:00,26.8,27,0.0,908
05-08-2023,11:00 - 11:30,27.7,24,0.0,935
05-08-2023,11:30 - 12:00,28.8,22,0.0,948
05-08-2023,12:00 - 12:30,29.2,25,0.0,940
05-08-2023,12:30 - 13:00,29.5,27,0.0,922
05-08-2023,13:00 - 13:30,29.7,27,0.0,892
05-08-2023,13:30 - 14:00,29.2,29,0.0,848
05-08-2023,14:00 - 14:30,29.7,28,0.0,788
05-08-2023,14:30 - 15:00,29.2,30,0.0,724
05-08-2023,15:00 - 15:30,29.8,28,0.0,647
05-08-2023,15:30 - 16:00,29.9,27,0.0,562
05-08-2023,16:00 - 16:30,29.5,29,0.0,470
05-08-2023,16:30 - 17:00,29.2,32,0.0,373
05-08-2023,17:00 - 17:30,28.3,36,0.0,270
05-08-2023,17:30 - 18:00,27.1,42,0.0,175
05-08-2023,18:00 - 18:30,26.3,46,0.0,68
05-08-2023,18:30 - 19:00,25.3,52,0.0,17
05-08-2023,19:00 - 19:30,24.7,56,0.0,0
05-08-2023,19:30 - 20:00,24.1,57,0.0,0
05-08-2023,20:00 - 20:30,23.6,58,0.0,0
05-08-2023,20:30 - 21:00,23.3,58,0.0,0
05-08-2023,21:00 - 21:30,23.1,58,0.0,0
05-08-2023,21:30 - 22:00,22.4,60,0.0,0
05-08-2023,22:00 - 22:30,22.0,63,0.0,0
05-08-2023,22:30 - 23:00,21.6,64,0.0,0
05-08-2023,23:00 - 23:30,20.9,66,0.0,0
05-08-2023,23:30 - 00:00,20.5,66,0.0,0
06-08-2023,00:00 - 00:30,20.0,68,0.0,0
06-08-2023,00:30 - 01:00,20.0,68,0.0,0
06-08-2023,01:00 - 01:30,19.7,69,0.0,0
06-08-2023,01:30 - 02:00,19.3,71,0.0,0
06-08-2023,02:00 - 02:30,19.7,68,0.0,0
06-08-2023,02:30 - 03:00,19.6,68,0.0,0
06-08-2023,03:00 - 03:30,19.5,69,0.0,0
06-08-2023,03:30 - 04:00,19.8,68,0.0,0
06-08-2023,04:00 - 04:30,19.9,67,0.0,0
06-08-2023,04:30 - 05:00,20.1,67,0.0,1
06-08-2023,05:00 - 05:30,20.1,69,0.0,15
06-08-2023,05:30 - 06:00,20.5,67,0.0,29
06-08-2023,06:00 - 06:30,20.8,63,0.0,56
06-08-2023,06:30 - 07:00,21.0,63,0.0,97
06-08-2023,07:00 - 07:30,21.8,58,0.0,149
06-08-2023,07:30 - 08:00,22.2,56,0.0,137
06-08-2023,08:00 - 08:30,22.8,54,0.0,187
06-08-2023,08:30 - 09:00,23.9,54,0.0,233
06-08-2023,09:00 - 09:30,24.1,57,0.0,257
06-08-2023,09:30 - 10:00,24.4,58,0.0,315
06-08-2023,10:00 - 10:30,24.7,62,0.0,386
06-08-2023,10:30 - 11:00,24.0,67,0.0,290
06-08-2023,11:00 - 11:30,24.5,66,0.0,526
06-08-2023,11:30 - 12:00,25.6,61,0.0,594
06-08-2023,12:00 - 12:30,24.7,64,0.0,293
06-08-2023,12:30 - 13:00,25.5,61,0.0,599
06-08-2023,13:00 - 13:30,25.9,59,0.0,675
06-08-2023,13:30 - 14:00,25.3,61,0.0,348
06-08-2023,14:00 - 14:30,25.4,61,0.0,667
06-08-2023,14:30 - 15:00,25.5,61,0.0,510
06-08-2023,15:00 - 15:30,25.7,60,0.0,563
06-08-2023,15:30 - 16:00,24.8,64,0.0,368
06-08-2023,16:00 - 16:30,24.4,65,0.0,212
06-08-2023,16:30 - 17:00,23.7,67,0.0,133
06-08-2023,17:00 - 17:30,23.5,68,0.0,135
06-08-2023,17:30 - 18:00,23.2,68,0.0,59
06-08-2023,18:00 - 18:30,22.9,68,0.0,24
06-08-2023,18:30 - 19:00,22.7,69,0.0,9
06-08-2023,19:00 - 19:30,22.6,69,0.0,0
06-08-2023,19:30 - 20:00,22.6,69,0.0,0
06-08-2023,20:00 - 20:30,22.6,69,0.0,0
06-08-2023,20:30 - 21:00,22.6,68,0.0,0
06-08-2023,21:00 - 21:30,22.6,68,0.0,0
06-08-2023,21:30 - 22:00,22.5,68,0.0,0
06-08-2023,22:00 - 22:30,22.4,68,0.0,0
06-08-2023,22:30 - 23:00,22.0,70,0.0,0
06-08-2023,23:00 - 23:30,21.7,71,0.0,0
06-08-2023,23:30 - 00:00,21.4,72,0.0,0
07-08-2023,00:00 - 00:30,20.9,74,0.0,0
07-08-2023,00:30 - 01:00,20.5,76,0.0,0
07-08-2023,01:00 - 01:30,20.2,76,0.0,0
07-08-2023,01:30 - 02:00,20.2,77,0.0,0
07-08-2023,02:00 - 02:30,20.5,74,0.0,0
07-08-2023,02:30 - 03:00,21.0,71,0.0,0
07-08-2023,03:00 - 03:30,20.4,73,0.0,0
07-08-2023,03:30 - 04:00,20.3,68,0.0,0
07-08-2023,04:00 - 04:30,20.1,65,0.0,0
07-08-2023,04:30 - 05:00,19.7,65,0.0,1
07-08-2023,05:00 - 05:30,19.2,70,0.0,25
07-08-2023,05:30 - 06:00,19.9,66,0.0,52
07-08-2023,06:00 - 06:30,20.6,59,0.0,125
07-08-2023,06:30 - 07:00,21.4,55,0.0,261
07-08-2023,07:00 - 07:30,22.3,47,0.0,416
07-08-2023,07:30 - 08:00,22.9,45,0.0,487
07-08-2023,08:00 - 08:30,23.3,44,0.0,580
07-08-2023,08:30 - 09:00,24.1,44,0.0,641
07-08-2023,09:00 - 09:30,24.8,47,0.0,615
07-08-2023,09:30 - 10:00,24.3,51,0.0,390
07-08-2023,10:00 - 10:30,25.3,48,0.0,566
07-08-2023,10:30 - 11:00,26.0,47,0.0,704
07-08-2023,11:00 - 11:30,25.7,47,0.0,569
07-08-2023,11:30 - 12:00,26.0,47,0.0,576
07-08-2023,12:00 - 12:30,26.5,47,0.0,664
07-08-2023,12:30 - 13:00,26.6,48,0.0,794
07-08-2023,13:00 - 13:30,26.2,49,0.0,539
07-08-2023,13:30 - 14:00,26.2,50,0.0,581
07-08-2023,14:00 - 14:30,26.3,51,0.0,560
07-08-2023,14:30 - 15:00,25.9,53,0.0,502
07-08-2023,15:00 - 15:30,25.5,56,0.0,537
07-08-2023,15:30 - 16:00,25.9,55,0.0,557
07-08-2023,16:00 - 16:30,25.9,55,0.0,412
07-08-2023,16:30 - 17:00,25.6,56,0.0,302
07-08-2023,17:00 - 17:30,25.3,58,0.0,270
07-08-2023,17:30 - 18:00,24.5,62,0.0,170
07-08-2023,18:00 - 18:30,23.9,65,0.0,83
07-08-2023,18:30 - 19:00,23.6,66,0.0,17
07-08-2023,19:00 - 19:30,23.2,68,0.0,0
07-08-2023,19:30 - 20:00,22.8,70,0.0,0
07-08-2023,20:00 - 20:30,22.7,71,0.0,0
07-08-2023,20:30 - 21:00,22.3,73,0.0,0
07-08-2023,21:00 - 21:30,21.9,74,0.0,0
07-08-2023,21:30 - 22:00,21.5,76,0.0,0
07-08-2023,22:00 - 22:30,21.8,75,0.0,0
07-08-2023,22:30 - 23:00,21.9,74,0.0,0
07-08-2023,23:00 - 23:30,21.6,77,0.0,0
07-08-2023,23:30 - 00:00,20.9,78,0.0,0
08-08-2023,00:00 - 00:30,20.7,79,0.0,0
08-08-2023,00:30 - 01:00,20.6,80,0.0,0
08-08-2023,01:00 - 01:30,20.1,82,0.0,0
08-08-2023,01:30 - 02:00,20.1,82,0.0,0
08-08-2023,02:00 - 02:30,19.9,83,0.0,0
08-08-2023,02:30 - 03:00,19.6,84,0.0,0
08-08-2023,03:00 - 03:30,19.3,86,0.0,0
08-08-2023,03:30 - 04:00,19.2,87,0.0,0
08-08-2023,04:00 - 04:30,18.9,88,0.0,0
08-08-2023,04:30 - 05:00,18.9,88,0.0,1
08-08-2023,05:00 - 05:30,19.0,88,0.0,19
08-08-2023,05:30 - 06:00,19.6,85,0.0,45
08-08-2023,06:00 - 06:30,20.5,80,0.0,131
08-08-2023,06:30 - 07:00,21.4,76,0.0,176
08-08-2023,07:00 - 07:30,22.9,70,0.0,278
08-08-2023,07:30 - 08:00,24.2,64,0.0,331
08-08-2023,08:00 - 08:30,26.0,60,0.0,482
08-08-2023,08:30 - 09:00,25.9,64,0.0,555
08-08-2023,09:00 - 09:30,26.6,62,0.0,652
08-08-2023,09:30 - 10:00,26.9,61,0.0,250
08-08-2023,10:00 - 10:30,26.0,64,0.0,277
08-08-2023,10:30 - 11:00,26.2,65,0.0,353
08-08-2023,11:00 - 11:30,26.9,64,0.0,546
08-08-2023,11:30 - 12:00,27.1,64,0.0,624
08-08-2023,12:00 - 12:30,27.7,62,0.0,507
08-08-2023,12:30 - 13:00,28.0,61,0.0,627
08-08-2023,13:00 - 13:30,27.5,63,0.0,318
08-08-2023,13:30 - 14:00,27.2,65,0.0,317
08-08-2023,14:00 - 14:30,27.8,62,0.0,483
08-08-2023,14:30 - 15:00,29.1,57,0.0,726
08-08-2023,15:00 - 15:30,29.1,57,0.0,496
08-08-2023,15:30 - 16:00,28.8,58,0.0,413
08-08-2023,16:00 - 16:30,28.2,62,0.0,227
08-08-2023,16:30 - 17:00,27.2,66,0.0,201
08-08-2023,17:00 - 17:30,26.9,66,0.0,126
08-08-2023,17:30 - 18:00,26.8,61,0.0,107
08-08-2023,18:00 - 18:30,26.4,61,0.0,60
08-08-2023,18:30 - 19:00,25.9,62,0.0,15
08-08-2023,19:00 - 19:30,25.5,63,0.0,0
08-08-2023,19:30 - 20:00,25.1,64,0.0,0
08-08-2023,20:00 - 20:30,24.6,65,0.0,0
08-08-2023,20:30 - 21:00,24.3,65,0.0,0
08-08-2023,21:00 - 21:30,23.8,66,0.0,0
08-08-2023,21:30 - 22:00,23.1,70,0.0,0
08-08-2023,22:00 - 22:30,22.4,72,0.0,0
08-08-2023,22:30 - 23:00,22.0,74,0.0,0
08-08-2023,23:00 - 23:30,21.6,75,0.0,0
08-08-2023,23:30 - 00:00,21.5,76,0.0,0
09-08-2023,00:00 - 00:30,21.0,78,0.0,0
09-08-2023,00:30 - 01:00,20.8,78,0.0,0
09-08-2023,01:00 - 01:30,20.5,80,0.0,0
09-08-2023,01:30 - 02:00,20.1,83,0.0,0
09-08-2023,02:00 - 02:30,19.9,84,0.0,0
09-08-2023,02:30 - 03:00,20.7,80,0.0,0
09-08-2023,03:00 - 03:30,20.3,82,0.0,0
09-08-2023,03:30 - 04:00,19.9,84,0.0,0
09-08-2023,04:00 - 04:30,19.7,85,0.0,0
09-08-2023,04:30 - 05:00,20.0,85,0.0,0
09-08-2023,05:00 - 05:30,20.1,85,0.0,16
09-08-2023,05:30 - 06:00,20.5,84,0.0,41
09-08-2023,06:00 - 06:30,21.0,82,0.0,133
09-08-2023,06:30 - 07:00,22.0,79,0.0,259
09-08-2023,07:00 - 07:30,23.5,74,0.0,351
09-08-2023,07:30 - 08:00,24.7,71,0.0,456
09-08-2023,08:00 - 08:30,25.7,67,0.0,549
09-08-2023,08:30 - 09:00,26.4,64,0.0,636
09-08-2023,09:00 - 09:30,27.6,60,0.0,708
09-08-2023,09:30 - 10:00,28.5,57,0.0,772
09-08-2023,10:00 - 10:30,29.8,53,0.0,827
09-08-2023,10:30 - 11:00,30.6,51,0.0,878
09-08-2023,11:00 - 11:30,31.1,52,0.0,839
09-08-2023,11:30 - 12:00,31.4,52,0.0,965
09-08-2023,12:00 - 12:30,31.7,52,0.0,906
09-08-2023,12:30 - 13:00,31.5,54,0.0,883
09-08-2023,13:00 - 13:30,31.3,55,0.0,853
09-08-2023,13:30 - 14:00,30.3,58,0.0,809
09-08-2023,14:00 - 14:30,30.6,57,0.0,748
09-08-2023,14:30 - 15:00,30.1,58,0.0,680
09-08-2023,15:00 - 15:30,30.3,57,0.0,598
09-08-2023,15:30 - 16:00,30.2,56,0.0,510
09-08-2023,16:00 - 16:30,29.6,58,0.0,416
09-08-2023,16:30 - 17:00,29.4,58,0.0,322
09-08-2023,17:00 - 17:30,28.9,60,0.0,224
09-08-2023,17:30 - 18:00,27.9,64,0.0,129
09-08-2023,18:00 - 18:30,27.0,68,0.0,54
09-08-2023,18:30 - 19:00,26.4,70,0.0,12
09-08-2023,19:00 - 19:30,25.9,71,0.0,0
09-08-2023,19:30 - 20:00,25.4,73,0.0,0
09-08-2023,20:00 - 20:30,25.2,73,0.0,0
09-08-2023,20:30 - 21:00,25.2,72,0.0,0
09-08-2023,21:00 - 21:30,24.8,74,0.0,0
09-08-2023,21:30 - 22:00,24.6,76,0.0,0
09-08-2023,22:00 - 22:30,24.4,77,0.0,0
09-08-2023,22:30 - 23:00,24.3,79,0.0,0
09-08-2023,23:00 - 23:30,24.2,81,0.0,0
09-08-2023,23:30 - 00:00,24.0,82,0.0,0
10-08-2023,00:00 - 00:30,23.9,82,0.0,0
10-08-2023,00:30 - 01:00,23.9,80,0.0,0
10-08-2023,01:00 - 01:30,23.8,80,0.0,0
10-08-2023,01:30 - 02:00,23.9,78,0.0,0
10-08-2023,02:00 - 02:30,23.7,80,0.0,0
10-08-2023,02:30 - 03:00,23.6,82,0.0,0
10-08-2023,03:00 - 03:30,23.6,81,0.0,0
10-08-2023,03:30 - 04:00,23.5,81,0.0,0
10-08-2023,04:00 - 04:30,23.5,81,0.0,0
10-08-2023,04:30 - 05:00,23.4,84,0.0,0
10-08-2023,05:00 - 05:30,23.2,85,0.0,16
10-08-2023,05:30 - 06:00,23.4,84,0.0,57
10-08-2023,06:00 - 06:30,23.6,82,0.0,116
10-08-2023,06:30 - 07:00,24.2,78,0.0,198
10-08-2023,07:00 - 07:30,25.0,73,0.0,290
10-08-2023,07:30 - 08:00,26.1,69,0.0,340
10-08-2023,08:00 - 08:30,26.9,66,0.0,433
10-08-2023,08:30 - 09:00,28.3,61,0.0,516
10-08-2023,09:00 - 09:30,30.1,55,0.0,626
10-08-2023,09:30 - 10:00,31.5,50,0.0,688
10-08-2023,10:00 - 10:30,33.3,46,0.0,736
10-08-2023,10:30 - 11:00,33.7,47,0.0,777
10-08-2023,11:00 - 11:30,33.3,46,0.0,809
10-08-2023,11:30 - 12:00,33.3,44,0.0,835
10-08-2023,12:00 - 12:30,32.1,51,0.0,848
10-08-2023,12:30 - 13:00,31.4,56,0.0,854
10-08-2023,13:00 - 13:30,30.6,60,0.0,836
10-08-2023,13:30 - 14:00,32.0,54,0.0,791
10-08-2023,14:00 - 14:30,31.3,57,0.0,755
10-08-2023,14:30 - 15:00,30.3,61,0.0,675
10-08-2023,15:00 - 15:30,29.6,59,0.0,607
10-08-2023,15:30 - 16:00,30.7,51,0.0,622
10-08-2023,16:00 - 16:30,30.6,50,0.0,515
10-08-2023,16:30 - 17:00,29.9,49,0.0,373
10-08-2023,17:00 - 17:30,30.5,40,0.0,248
10-08-2023,17:30 - 18:00,30.1,36,0.0,167
10-08-2023,18:00 - 18:30,29.1,40,0.0,64
10-08-2023,18:30 - 19:00,28.2,43,0.0,13
10-08-2023,19:00 - 19:30,27.0,47,0.0,0
10-08-2023,19:30 - 20:00,26.6,50,0.0,0
10-08-2023,20:00 - 20:30,26.1,51,0.0,0
10-08-2023,20:30 - 21:00,25.7,51,0.0,0
10-08-2023,21:00 - 21:30,25.2,52,0.0,0
10-08-2023,21:30 - 22:00,24.5,55,0.0,0
10-08-2023,22:00 - 22:30,23.7,58,0.0,0
10-08-2023,22:30 - 23:00,23.5,59,0.0,0
10-08-2023,23:00 - 23:30,23.1,60,0.0,0
10-08-2023,23:30 - 00:00,22.7,62,0.0,0
11-08-2023,00:00 - 00:30,22.0,64,0.0,0
11-08-2023,00:30 - 01:00,21.6,66,0.0,0
11-08-2023,01:00 - 01:30,21.3,67,0.0,0
11-08-2023,01:30 - 02:00,21.1,68,0.0,0
11-08-2023,02:00 - 02:30,21.2,68,0.0,0
11-08-2023,02:30 - 03:00,21.0,69,0.0,0
11-08-2023,03:00 - 03:30,20.8,70,0.0,0
11-08-2023,03:30 - 04:00,20.6,71,0.0,0
11-08-2023,04:00 - 04:30,20.3,73,0.0,0
11-08-2023,04:30 - 05:00,20.4,73,0.0,0
11-08-2023,05:00 - 05:30,20.8,72,0.0,12
11-08-2023,05:30 - 06:00,21.1,70,0.0,33
11-08-2023,06:00 - 06:30,21.7,68,0.0,122
11-08-2023,06:30 - 07:00,22.7,64,0.0,259
11-08-2023,07:00 - 07:30,24.4,58,0.0,357
11-08-2023,07:30 - 08:00,26.2,53,0.0,453
11-08-2023,08:00 - 08:30,28.4,46,0.0,543
11-08-2023,08:30 - 09:00,29.8,39,0.0,628
11-08-2023,09:00 - 09:30,30.6,37,0.0,703
11-08-2023,09:30 - 10:00,31.6,34,0.0,766
11-08-2023,10:00 - 10:30,32.8,31,0.0,816
11-08-2023,10:30 - 11:00,33.7,28,0.0,852
11-08-2023,11:00 - 11:30,34.3,28,0.0,877
11-08-2023,11:30 - 12:00,34.7,27,0.0,895
11-08-2023,12:00 - 12:30,34.8,26,0.0,873
11-08-2023,12:30 - 13:00,35.2,30,0.0,866
11-08-2023,13:00 - 13:30,35.2,32,0.0,846
11-08-2023,13:30 - 14:00,34.9,33,0.0,798
11-08-2023,14:00 - 14:30,34.5,33,0.0,747
11-08-2023,14:30 - 15:00,33.9,34,0.0,681
11-08-2023,15:00 - 15:30,33.2,35,0.0,608
11-08-2023,15:30 - 16:00,32.3,37,0.0,520
11-08-2023,16:00 - 16:30,31.7,38,0.0,428
11-08-2023,16:30 - 17:00,31.1,40,0.0,331
11-08-2023,17:00 - 17:30,30.5,40,0.0,235
11-08-2023,17:30 - 18:00,29.8,42,0.0,140
11-08-2023,18:00 - 18:30,29.2,44,0.0,53
11-08-2023,18:30 - 19:00,28.4,49,0.0,9
11-08-2023,19:00 - 19:30,26.9,68,0.0,0
11-08-2023,19:30 - 20:00,26.2,72,0.0,0
11-08-2023,20:00 - 20:30,25.6,74,0.0,0
11-08-2023,20:30 - 21:00,25.4,74,0.0,0
11-08-2023,21:00 - 21:30,25.5,68,0.0,0
11-08-2023,21:30 - 22:00,25.4,68,0.0,0
11-08-2023,22:00 - 22:30,24.9,71,0.0,0
11-08-2023,22:30 - 23:00,24.5,72,0.0,0
11-08-2023,23:00 - 23:30,24.1,73,0.0,0
11-08-2023,23:30 - 00:00,24.0,75,0.0,0
12-08-2023,00:00 - 00:30,24.0,74,0.0,0
12-08-2023,00:30 - 01:00,24.1,71,0.0,0
12-08-2023,01:00 - 01:30,23.9,69,0.0,0
12-08-2023,01:30 - 02:00,23.6,68,0.0,0
12-08-2023,02:00 - 02:30,23.2,68,0.0,0
12-08-2023,02:30 - 03:00,22.8,70,0.0,0
12-08-2023,03:00 - 03:30,22.6,69,0.0,0
12-08-2023,03:30 - 04:00,21.8,73,0.0,0
12-08-2023,04:00 - 04:30,21.5,75,0.0,0
12-08-2023,04:30 - 05:00,21.2,76,0.0,0
12-08-2023,05:00 - 05:30,21.2,77,0.0,14
12-08-2023,05:30 - 06:00,21.7,75,0.0,35
12-08-2023,06:00 - 06:30,22.5,72,0.0,119
12-08-2023,06:30 - 07:00,23.4,68,0.0,247
12-08-2023,07:00 - 07:30,25.3,63,0.0,344
12-08-2023,07:30 - 08:00,27.0,57,0.0,439
12-08-2023,08:00 - 08:30,27.9,56,0.0,527
12-08-2023,08:30 - 09:00,29.4,53,0.0,608
12-08-2023,09:00 - 09:30,30.5,52,0.0,685
12-08-2023,09:30 - 10:00,30.6,52,0.0,749
12-08-2023,10:00 - 10:30,30.8,52,0.0,801
12-08-2023,10:30 - 11:00,32.1,49,0.0,841
12-08-2023,11:00 - 11:30,32.3,48,0.0,862
12-08-2023,11:30 - 12:00,33.0,45,0.0,878
12-08-2023,12:00 - 12:30,33.5,41,0.0,880
12-08-2023,12:30 - 13:00,32.7,45,0.0,864
12-08-2023,13:00 - 13:30,32.4,46,0.0,834
12-08-2023,13:30 - 14:00,31.6,51,0.0,791
12-08-2023,14:00 - 14:30,31.6,52,0.0,738
12-08-2023,14:30 - 15:00,31.1,52,0.0,671
12-08-2023,15:00 - 15:30,30.5,56,0.0,595
12-08-2023,15:30 - 16:00,30.0,58,0.0,494
12-08-2023,16:00 - 16:30,29.9,60,0.0,411
12-08-2023,16:30 - 17:00,29.6,61,0.0,269
12-08-2023,17:00 - 17:30,28.7,65,0.0,141
12-08-2023,17:30 - 18:00,27.3,71,0.0,78
12-08-2023,18:00 - 18:30,26.6,74,0.0,70
12-08-2023,18:30 - 19:00,26.4,74,0.0,19
12-08-2023,19:00 - 19:30,25.8,77,0.0,0
12-08-2023,19:30 - 20:00,25.2,80,0.0,0
12-08-2023,20:00 - 20:30,24.6,84,0.0,0
12-08-2023,20:30 - 21:00,24.1,87,0.0,0
12-08-2023,21:00 - 21:30,23.8,88,0.0,0
12-08-2023,21:30 - 22:00,23.6,89,0.0,0
12-08-2023,22:00 - 22:30,23.3,90,0.0,0
12-08-2023,22:30 - 23:00,23.3,89,0.0,0
12-08-2023,23:00 - 23:30,23.1,90,0.0,0
12-08-2023,23:30 - 00:00,22.8,90,0.0,0
13-08-2023,00:00 - 00:30,22.5,91,0.0,0
13-08-2023,00:30 - 01:00,22.3,91,0.0,0
13-08-2023,01:00 - 01:30,22.5,89,0.0,0
13-08-2023,01:30 - 02:00,22.6,89,0.0,0
13-08-2023,02:00 - 02:30,22.1,90,0.0,0
13-08-2023,02:30 - 03:00,22.5,90,0.0,0
13-08-2023,03:00 - 03:30,22.2,90,0.0,0
13-08-2023,03:30 - 04:00,21.8,91,0.0,0
13-08-2023,04:00 - 04:30,21.4,92,0.0,0
13-08-2023,04:30 - 05:00,21.4,93,0.0,0
13-08-2023,05:00 - 05:30,21.1,93,0.0,14
13-08-2023,05:30 - 06:00,21.6,91,0.0,39
13-08-2023,06:00 - 06:30,22.1,88,0.0,116
13-08-2023,06:30 - 07:00,22.8,84,0.0,233
13-08-2023,07:00 - 07:30,24.2,78,0.0,340
13-08-2023,07:30 - 08:00,25.9,71,0.0,435
13-08-2023,08:00 - 08:30,27.4,65,0.0,534
13-08-2023,08:30 - 09:00,28.5,61,0.0,572
13-08-2023,09:00 - 09:30,30.0,57,0.0,668
13-08-2023,09:30 - 10:00,31.2,54,0.0,704
13-08-2023,10:00 - 10:30,32.5,49,0.0,704
13-08-2023,10:30 - 11:00,31.7,51,0.0,751
13-08-2023,11:00 - 11:30,31.9,49,0.0,847
13-08-2023,11:30 - 12:00,32.5,47,0.0,855
13-08-2023,12:00 - 12:30,32.2,48,0.0,860
13-08-2023,12:30 - 13:00,31.7,48,0.0,849
13-08-2023,13:00 - 13:30,31.4,46,0.0,829
13-08-2023,13:30 - 14:00,31.5,46,0.0,788
13-08-2023,14:00 - 14:30,31.2,49,0.0,732
13-08-2023,14:30 - 15:00,31.0,51,0.0,669
13-08-2023,15:00 - 15:30,30.6,53,0.0,595
13-08-2023,15:30 - 16:00,30.5,53,0.0,512
13-08-2023,16:00 - 16:30,30.0,55,0.0,421
13-08-2023,16:30 - 17:00,29.5,57,0.0,324
13-08-2023,17:00 - 17:30,28.9,58,0.0,229
13-08-2023,17:30 - 18:00,28.1,63,0.0,136
13-08-2023,18:00 - 18:30,27.4,68,0.0,49
13-08-2023,18:30 - 19:00,26.4,74,0.0,7
13-08-2023,19:00 - 19:30,25.8,77,0.0,0
13-08-2023,19:30 - 20:00,25.2,79,0.0,0
13-08-2023,20:00 - 20:30,24.8,81,0.0,0
13-08-2023,20:30 - 21:00,24.3,83,0.0,0
13-08-2023,21:00 - 21:30,24.1,85,0.0,0
13-08-2023,21:30 - 22:00,24.0,84,0.0,0
13-08-2023,22:00 - 22:30,23.6,85,0.0,0
13-08-2023,22:30 - 23:00,23.3,86,0.0,0
